lua,benchmark,input,duration,emissions,energy_consumed
Lua 5.3.0,Knucleotide,1000000,9.321282148361206,1.6372091836971866e-06,6.978577539682388e-06
Lua 5.3.0,Knucleotide,1000000,9.334309101104736,1.6512237716909793e-06,7.038314493258794e-06
Lua 5.3.0,Knucleotide,1000000,9.444793939590454,1.6984629422740755e-06,7.23967069019874e-06
Lua 5.3.0,Knucleotide,1000000,9.343605041503906,1.6425169532380895e-06,7.001201821095413e-06
Lua 5.3.0,Mandelbrot,4000,19.98688578605652,7.131783278946077e-06,3.039911032989952e-05
Lua 5.3.0,Mandelbrot,4000,19.970805883407593,7.148640008649365e-06,3.0470961866325803e-05
Lua 5.3.0,Mandelbrot,4000,19.96947717666626,7.133478243053318e-06,3.0406335086862246e-05
Lua 5.3.0,Mandelbrot,4000,20.113354921340942,1.202570558282466e-05,5.125937462042437e-05
Lua 5.3.0,Mandelbrot,4000,20.101934671401978,7.2288669352866185e-06,3.081292783737183e-05
Lua 5.3.0,Mandelbrot,4000,19.993377923965454,7.164908308994149e-06,3.054030523217386e-05
Lua 5.3.0,Mandelbrot,4000,19.961968183517456,7.164057231298863e-06,3.053667752732833e-05
Lua 5.3.0,Mandelbrot,4000,19.956761121749878,7.134744653767671e-06,3.0411733141952093e-05
Lua 5.3.0,Mandelbrot,4000,19.97792100906372,7.116274809536755e-06,3.0333005731066066e-05
Lua 5.3.0,Mandelbrot,4000,19.9648699760437,7.1313400875148775e-06,3.039722123362621e-05
Lua 5.3.0,Nbody,5000000,21.113014936447144,1.2349025070771984e-05,5.26375186836256e-05
Lua 5.3.0,Nbody,5000000,20.325501203536987,7.359003178929142e-06,3.136763146109052e-05
Lua 5.3.0,Nbody,5000000,20.666682720184326,7.491456680043005e-06,3.19322123571237e-05
Lua 5.3.0,Nbody,5000000,21.18120789527893,1.8858211030049773e-05,8.038281805609332e-05
Lua 5.3.0,Nbody,5000000,20.277666091918945,7.303435963063519e-06,3.113077710647053e-05
Lua 5.3.0,Nbody,5000000,20.432631015777588,7.36845754951964e-06,3.14079305620922e-05
Lua 5.3.0,Nbody,5000000,21.14269471168518,1.8832533583952422e-05,8.027336835938032e-05
Lua 5.3.0,Nbody,5000000,22.03274703025818,2.822096913907754e-05,0.00012029142234427032
Lua 5.3.0,Nbody,5000000,21.17204713821411,1.90036286002991e-05,8.100265808614095e-05
Lua 5.3.0,Nbody,5000000,20.546308994293213,7.456017038263639e-06,3.178115145995882e-05
Lua 5.3.0,Spectralnorm,4000,46.39485788345337,2.0991366785919626e-05,8.947535980017317e-05
Lua 5.3.0,Spectralnorm,4000,46.21579694747925,2.4605110642626513e-05,0.00010487888426344926
Lua 5.3.0,Spectralnorm,4000,46.076255798339844,2.0828300792157086e-05,8.878029365170003e-05
Lua 5.3.0,Spectralnorm,4000,46.48671102523804,2.1037051725662733e-05,8.967009111341503e-05
Lua 5.3.0,Spectralnorm,4000,45.8226261138916,2.424419900298555e-05,0.00010334050426455338
Lua 5.3.0,Spectralnorm,4000,46.46380400657654,2.1225137962413518e-05,9.047180564102862e-05
Lua 5.3.0,Spectralnorm,4000,45.94090390205383,2.1258939008614712e-05,9.061588205116988e-05
Lua 5.3.0,Spectralnorm,4000,46.30253314971924,2.5168834280384797e-05,0.00010728174710847935
Lua 5.3.0,Spectralnorm,4000,45.86310315132141,2.104373790052432e-05,8.969859082510738e-05
Lua 5.3.0,Spectralnorm,4000,46.4962100982666,2.133655108364147e-05,9.094670225971939e-05
Lua 5.3.1,BinaryTrees,16,8.62322187423706,1.2875251953514098e-06,5.48805522197485e-06
Lua 5.3.1,BinaryTrees,16,8.579829692840576,1.262680689545305e-06,5.382155919717418e-06
Lua 5.3.1,BinaryTrees,16,8.57876706123352,1.268818487667228e-06,5.408318184468481e-06
Lua 5.3.1,BinaryTrees,16,9.003290176391602,2.4060627891003697e-06,1.0255803538289335e-05
Lua 5.3.1,BinaryTrees,16,9.2414710521698,2.5368814405705646e-06,1.0813415914283858e-05
Lua 5.3.1,BinaryTrees,16,9.043231010437012,1.4946413009780054e-06,6.37088425642252e-06
Lua 5.3.1,BinaryTrees,16,8.607034683227539,1.3015098867020324e-06,5.5476647415955854e-06
Lua 5.3.1,BinaryTrees,16,8.53827977180481,1.2671050487562558e-06,5.401014678955077e-06
Lua 5.3.1,BinaryTrees,16,8.555782794952393,1.2712991883336141e-06,5.418892130745781e-06
Lua 5.3.1,BinaryTrees,16,8.58318305015564,1.274613617354283e-06,5.433019830584527e-06
Lua 5.3.1,Fannkuch,11,53.71146011352539,3.34520434200501e-05,0.0001425887914581961
Lua 5.3.1,Fannkuch,11,53.787503719329834,3.5815989184049865e-05,0.00015266507186142606
Lua 5.3.1,Fannkuch,11,53.65622615814209,3.503555351216324e-05,0.00014933847749265037
Lua 5.3.1,Fannkuch,11,53.594897985458374,3.436952330077012e-05,0.00014649953454005718
Lua 5.3.1,Fannkuch,11,53.9409019947052,3.8016749987249255e-05,0.00016204577902111743
Lua 5.3.1,Fannkuch,11,53.866535902023315,3.358591785693842e-05,0.00014315942906987668
Lua 5.3.1,Fannkuch,11,53.978520154953,4.0284730636370953e-05,0.00017171300968168177
Lua 5.3.1,Fannkuch,11,53.5660560131073,3.391159064410758e-05,0.00014454760403276816
Lua 5.3.1,Fannkuch,11,53.72102189064026,3.3491526303349604e-05,0.000142757086606635
Lua 5.3.1,Fannkuch,11,53.839550256729126,4.0203186974204465e-05,0.00017136543114684027
Lua 5.3.1,Fasta,2500000,10.930607080459595,2.479575486141113e-06,1.05691502147913e-05
Lua 5.3.1,Fasta,2500000,10.9635910987854,2.51505961722535e-06,1.0720400746895206e-05
Lua 5.3.1,Fasta,2500000,10.942440032958984,2.585829035979277e-06,1.1022054244279862e-05
Lua 5.3.1,Fasta,2500000,10.936402797698975,2.5703100690523413e-06,1.0955904899948173e-05
Lua 5.3.1,Fasta,2500000,10.884872198104858,2.54903762437419e-06,1.086523145020008e-05
Lua 5.3.1,Fasta,2500000,10.92119312286377,2.5637784177344236e-06,1.0928063842349582e-05
Lua 5.3.1,Fasta,2500000,10.943943977355957,2.578195481120673e-06,1.098951634074582e-05
Lua 5.3.1,Fasta,2500000,10.893508911132812,2.5509578700286954e-06,1.0873416466097037e-05
Lua 5.3.1,Fasta,2500000,11.082555770874023,4.412185525673437e-06,1.880686910199457e-05
Lua 5.3.1,Fasta,2500000,11.323436737060547,4.644974013609845e-06,1.979912624884314e-05
Lua 5.3.1,Knucleotide,1000000,9.572284936904907,1.8698223346295208e-06,7.970087315400442e-06
Lua 5.3.1,Knucleotide,1000000,9.262477159500122,1.6813109695896054e-06,7.16656068536308e-06
Lua 5.3.1,Knucleotide,1000000,9.259474992752075,1.6769182333342906e-06,7.1478367184599245e-06
Lua 5.3.1,Knucleotide,1000000,9.257760047912598,1.678232608972062e-06,7.153439223256375e-06
Lua 5.3.1,Knucleotide,1000000,9.303146123886108,1.6934287407384448e-06,7.2182124879625105e-06
Lua 5.3.1,Knucleotide,1000000,9.31224513053894,1.733950141107848e-06,7.390934298535189e-06
Lua 5.3.1,Knucleotide,1000000,9.29081392288208,1.692467868564723e-06,7.214116785936885e-06
Lua 5.3.1,Knucleotide,1000000,9.27143406867981,1.7059478998227414e-06,7.271575200113984e-06
Lua 5.3.1,Knucleotide,1000000,9.227121114730835,1.6532028956199353e-06,7.046750476843781e-06
Lua 5.3.1,Knucleotide,1000000,9.353178024291992,1.7164035359941893e-06,7.316142179383172e-06
Lua 5.3.1,Mandelbrot,4000,19.997040033340454,7.3755955846440155e-06,3.143835632081164e-05
Lua 5.3.1,Mandelbrot,4000,20.30065679550171,1.21154553682015e-05,5.164193162209458e-05
Lua 5.3.1,Mandelbrot,4000,20.059241771697998,7.4404919186316535e-06,3.171497588982184e-05
Lua 5.3.1,Mandelbrot,4000,20.04134702682495,7.426949128125559e-06,3.1657249965369704e-05
Lua 5.3.1,Mandelbrot,4000,19.99401021003723,7.391097170751428e-06,3.1504431579682563e-05
Lua 5.3.1,Mandelbrot,4000,19.999271869659424,7.388189044269507e-06,3.149203573781252e-05
Lua 5.3.1,Mandelbrot,4000,20.022597312927246,7.380774909962355e-06,3.14604331108133e-05
Lua 5.3.1,Mandelbrot,4000,20.00284171104431,7.373885336326492e-06,3.1431066415150964e-05
Lua 5.3.1,Mandelbrot,4000,20.33733081817627,1.2083525340520449e-05,5.150583039799002e-05
Lua 5.3.1,Mandelbrot,4000,20.010480165481567,7.429057987861245e-06,3.1666238945722574e-05
Lua 5.3.1,Nbody,5000000,21.706923007965088,1.95644730210563e-05,8.339324831549327e-05
Lua 5.3.1,Nbody,5000000,20.417872190475464,7.615578793028029e-06,3.2461280846648746e-05
Lua 5.3.1,Nbody,5000000,20.645107984542847,7.712483139795522e-06,3.287433404997985e-05
Lua 5.3.1,Nbody,5000000,20.895909070968628,7.87346391734154e-06,3.3560511998216316e-05
Lua 5.3.1,Nbody,5000000,21.061070919036865,1.3059654656785036e-05,5.566656574576431e-05
Lua 5.3.1,Nbody,5000000,21.013537883758545,7.958769063230363e-06,3.392412379629745e-05
Lua 5.3.1,Nbody,5000000,21.16456413269043,1.8311149842002255e-05,7.805097863217858e-05
Lua 5.3.1,Nbody,5000000,20.873440980911255,8.419100805115542e-06,3.58862803653611e-05
Lua 5.3.1,Nbody,5000000,20.190532684326172,7.496395087766857e-06,3.195326223979394e-05
Lua 5.3.1,Nbody,5000000,21.249375104904175,1.9380040915993525e-05,8.260710946481756e-05
Lua 5.3.1,Spectralnorm,4000,44.56494069099426,2.3647620682670888e-05,0.00010079759886903897
Lua 5.3.1,Spectralnorm,4000,44.178020000457764,2.034545507085718e-05,8.672217161124946e-05
Lua 5.3.1,Spectralnorm,4000,44.249407052993774,2.033739017767962e-05,8.668779513514042e-05
Lua 5.3.1,Spectralnorm,4000,44.503806829452515,2.4059791935725935e-05,0.00010255447213710678
Lua 5.3.1,Spectralnorm,4000,44.33506202697754,2.0431194764696227e-05,8.70876356629067e-05
Lua 5.3.1,Spectralnorm,4000,44.42271280288696,2.051658492578971e-05,8.745160983691614e-05
Lua 5.3.1,Spectralnorm,4000,42.875545024871826,2.0088009666851258e-05,8.562481476034721e-05
Lua 5.3.1,Spectralnorm,4000,44.31762409210205,2.0520153289443916e-05,8.746681992900371e-05
Lua 5.3.1,Spectralnorm,4000,44.22697401046753,2.0434590169489472e-05,8.710210852066013e-05
Lua 5.3.1,Spectralnorm,4000,43.66682696342468,2.0177239831644338e-05,8.600515688772335e-05
Lua 5.3.2,BinaryTrees,16,9.098880052566528,2.5024754753473062e-06,1.0666761046641403e-05
Lua 5.3.2,BinaryTrees,16,9.136425971984863,2.4448009311184884e-06,1.0420924239118895e-05
Lua 5.3.2,BinaryTrees,16,8.705635070800781,1.3941921944864853e-06,5.9427215723726485e-06
Lua 5.3.2,BinaryTrees,16,8.482285022735596,1.2706894535268796e-06,5.416293146040705e-06
Lua 5.3.2,BinaryTrees,16,8.45694637298584,1.253640189405097e-06,5.3436209347844125e-06
Lua 5.3.2,BinaryTrees,16,8.479148149490356,1.2534664939592058e-06,5.342880560768976e-06
Lua 5.3.2,BinaryTrees,16,8.456094026565552,1.2488977851833082e-06,5.323406513856517e-06
Lua 5.3.2,BinaryTrees,16,8.466981887817383,1.2440358677232254e-06,5.3026826696925695e-06
Lua 5.3.2,BinaryTrees,16,8.456521034240723,1.2422769722933545e-06,5.295185406506061e-06
Lua 5.3.2,BinaryTrees,16,8.474224090576172,1.2469019674247744e-06,5.314899373094241e-06
Lua 5.3.2,Fannkuch,11,47.14100790023804,2.230112586206696e-05,9.505818657772408e-05
Lua 5.3.2,Fannkuch,11,47.30188488960266,2.66953867988323e-05,0.00011378865241078536
Lua 5.3.2,Fannkuch,11,47.13080334663391,2.239974891322545e-05,9.547856573059163e-05
Lua 5.3.2,Fannkuch,11,47.070667028427124,2.2520411278939454e-05,9.599288710359734e-05
Lua 5.3.2,Fannkuch,11,47.30096220970154,2.6797281102396583e-05,0.00011422297522387239
Lua 5.3.2,Fannkuch,11,47.10930633544922,2.230357158381172e-05,9.50686114269164e-05
Lua 5.3.2,Fannkuch,11,47.12584376335144,2.2524140748886182e-05,9.600878390863869e-05
Lua 5.3.2,Fannkuch,11,47.28834819793701,2.67930861444927e-05,0.00011420509428397816
Lua 5.3.2,Fannkuch,11,47.05946111679077,2.2466304516162945e-05,9.576225790653628e-05
Lua 5.3.2,Fannkuch,11,47.2165150642395,2.256067672180132e-05,9.616451789945364e-05
Lua 5.3.2,Fasta,2500000,11.066556930541992,4.41995522052394e-06,1.883998730003171e-05
Lua 5.3.2,Fasta,2500000,10.96033787727356,4.28385865741537e-06,1.8259877911448476e-05
Lua 5.3.2,Fasta,2500000,10.631365776062012,2.4127785247498245e-06,1.0284429252359603e-05
Lua 5.3.2,Fasta,2500000,10.647462844848633,2.442920699231871e-06,1.041290978125731e-05
Lua 5.3.2,Fasta,2500000,10.619223833084106,2.4281750009030128e-06,1.0350056481758755e-05
Lua 5.3.2,Fasta,2500000,10.62711763381958,2.6170264784121233e-06,1.1155032835668989e-05
Lua 5.3.2,Fasta,2500000,10.654196977615356,2.4325271574141146e-06,1.0368607478161652e-05
Lua 5.3.2,Fasta,2500000,10.632408142089844,2.4247564546900873e-06,1.0335484984079996e-05
Lua 5.3.2,Fasta,2500000,10.634687185287476,2.4437789537250903e-06,1.0416568077087403e-05
Lua 5.3.2,Fasta,2500000,10.66174602508545,2.4390408836604024e-06,1.0396372130433717e-05
Lua 5.3.2,Knucleotide,1000000,9.149679899215698,1.6286878921481347e-06,6.942255672931671e-06
Lua 5.3.2,Knucleotide,1000000,9.13268518447876,1.6336212712701555e-06,6.963284121268325e-06
Lua 5.3.2,Knucleotide,1000000,9.178778886795044,2.468613903945354e-06,1.0522426648815473e-05
Lua 5.3.2,Knucleotide,1000000,9.70431900024414,2.9865527378223575e-06,1.27301325113376e-05
Lua 5.3.2,Knucleotide,1000000,9.575268030166626,3.052595589836274e-06,1.301163909480307e-05
Lua 5.3.2,Knucleotide,1000000,9.099215030670166,1.6043459124862153e-06,6.838498380197418e-06
Lua 5.3.2,Knucleotide,1000000,9.094907999038696,1.5840187431413259e-06,6.75185415119595e-06
Lua 5.3.2,Knucleotide,1000000,9.160156965255737,1.632359506331603e-06,6.957905868722332e-06
Lua 5.3.2,Knucleotide,1000000,9.140334844589233,1.6142898051197375e-06,6.880884060952399e-06
Lua 5.3.2,Knucleotide,1000000,9.077853202819824,1.5761243553429253e-06,6.718204451494747e-06
Lua 5.3.2,Mandelbrot,4000,18.321197986602783,6.5064176383634905e-06,2.7733499449557728e-05
Lua 5.3.2,Mandelbrot,4000,18.27196502685547,6.506646974608212e-06,2.773447699157397e-05
Lua 5.3.2,Mandelbrot,4000,18.309144020080566,6.4870298454746184e-06,2.765085929743449e-05
Lua 5.3.2,Mandelbrot,4000,18.50825595855713,1.0780856708671262e-05,4.595322652403513e-05
Lua 5.3.2,Mandelbrot,4000,18.450834035873413,6.582503565082924e-06,2.8057814475748275e-05
Lua 5.3.2,Mandelbrot,4000,18.29764699935913,6.549817825590729e-06,2.7918492042329572e-05
Lua 5.3.2,Mandelbrot,4000,18.307696104049683,6.524715434444615e-06,2.781149350800117e-05
Lua 5.3.2,Mandelbrot,4000,18.289249897003174,6.5055719596227425e-06,2.7729894757668177e-05
Lua 5.3.2,Mandelbrot,4000,18.291411876678467,6.536439220709731e-06,2.7861465956436267e-05
Lua 5.3.2,Mandelbrot,4000,18.28851294517517,6.5021071281559654e-06,2.7715125969847043e-05
Lua 5.3.2,Nbody,5000000,18.198471784591675,6.48123918072191e-06,2.762617668302854e-05
Lua 5.3.2,Nbody,5000000,18.062902212142944,1.0149873958780136e-05,4.3263672806547755e-05
Lua 5.3.2,Nbody,5000000,18.06550407409668,6.421152536234158e-06,2.7370058337350688e-05
Lua 5.3.2,Nbody,5000000,17.79087805747986,6.255732608960718e-06,2.6664958585540454e-05
Lua 5.3.2,Nbody,5000000,17.733913898468018,6.2021544993784474e-06,2.6436582764128843e-05
Lua 5.3.2,Nbody,5000000,17.979780912399292,6.351904586387536e-06,2.7074890076458455e-05
Lua 5.3.2,Nbody,5000000,18.208041429519653,6.488268061049901e-06,2.7656137171202237e-05
Lua 5.3.2,Nbody,5000000,17.685293197631836,6.173077478520899e-06,2.6312642435246048e-05
Lua 5.3.2,Nbody,5000000,17.89405107498169,1.0148964593195783e-05,4.325979665052229e-05
Lua 5.3.2,Nbody,5000000,18.124401092529297,6.498902246003947e-06,2.7701465211755702e-05
Lua 5.3.2,Spectralnorm,4000,42.07148790359497,1.9220464396397336e-05,8.192691714327204e-05
Lua 5.3.2,Spectralnorm,4000,41.44864106178284,2.6882361868358457e-05,0.00011458563060616123
Lua 5.3.2,Spectralnorm,4000,41.76085090637207,3.489666278855476e-05,0.00014874645804034337
Lua 5.3.2,Spectralnorm,4000,41.979230880737305,1.9264227538268636e-05,8.211345682431592e-05
Lua 5.3.2,Spectralnorm,4000,41.286205768585205,2.6858134713389572e-05,0.00011448236275181506
Lua 5.3.2,Spectralnorm,4000,41.53190803527832,2.698686835046001e-05,0.0001150310877878136
Lua 5.3.2,Spectralnorm,4000,41.66750502586365,3.103598124501739e-05,0.0001322903656998674
Lua 5.3.2,Spectralnorm,4000,41.5574836730957,2.700094854822322e-05,0.00011509110440196594
Lua 5.3.2,Spectralnorm,4000,41.55193209648132,2.7121493765863754e-05,0.00011560492643321222
Lua 5.3.2,Spectralnorm,4000,39.5625319480896,3.8765190020310365e-05,0.00016523599249935152
Lua 5.3.3,BinaryTrees,16,8.488011121749878,1.2872248481267249e-06,5.4867749968104895e-06
Lua 5.3.3,BinaryTrees,16,8.4514901638031,1.2593307589337333e-06,5.367876894924376e-06
Lua 5.3.3,BinaryTrees,16,8.454084157943726,1.2637623311102855e-06,5.386766399310695e-06
Lua 5.3.3,BinaryTrees,16,8.481409072875977,1.255860447019409e-06,5.353084746784634e-06
Lua 5.3.3,BinaryTrees,16,8.45458197593689,1.2567075393274722e-06,5.356695463981893e-06
Lua 5.3.3,BinaryTrees,16,8.484720945358276,1.271373786805168e-06,5.4192101055185005e-06
Lua 5.3.3,BinaryTrees,16,8.51766324043274,1.278059892709213e-06,5.447709523280462e-06
Lua 5.3.3,BinaryTrees,16,8.465256929397583,1.2881084522111593e-06,5.49054134486119e-06
Lua 5.3.3,BinaryTrees,16,8.483428239822388,1.2620117100594347e-06,5.379304405530294e-06
Lua 5.3.3,BinaryTrees,16,8.461874008178711,1.2412063860093071e-06,5.290622049868107e-06
Lua 5.3.3,Fannkuch,11,47.47229623794556,2.685441544440359e-05,0.00011446650942820311
Lua 5.3.3,Fannkuch,11,47.111530780792236,2.240328696070209e-05,9.549364660046499e-05
Lua 5.3.3,Fannkuch,11,47.088910818099976,2.2417668264033305e-05,9.555494667220777e-05
Lua 5.3.3,Fannkuch,11,47.4567449092865,2.6849992605370524e-05,0.00011444765714869898
Lua 5.3.3,Fannkuch,11,47.078723192214966,2.2426626776525018e-05,9.559313218612143e-05
Lua 5.3.3,Fannkuch,11,47.06290578842163,2.2316450919380493e-05,9.512350938547982e-05
Lua 5.3.3,Fannkuch,11,47.38472580909729,2.6752979965796025e-05,0.00011403414234903784
Lua 5.3.3,Fannkuch,11,47.07548475265503,2.2526434185531642e-05,9.601855964506997e-05
Lua 5.3.3,Fannkuch,11,47.054243087768555,2.2985788991092675e-05,9.797655203892787e-05
Lua 5.3.3,Fannkuch,11,47.40313005447388,2.706966424790472e-05,0.00011538400395517879
Lua 5.3.3,Fasta,2500000,10.654021263122559,2.688106452023189e-06,1.1458010068085459e-05
Lua 5.3.3,Fasta,2500000,10.639968872070312,2.665914841285634e-06,1.1363418687946266e-05
Lua 5.3.3,Fasta,2500000,10.656054973602295,2.684720170105778e-06,1.144357609644201e-05
Lua 5.3.3,Fasta,2500000,10.658229351043701,2.4796873069086326e-06,1.0569626848995684e-05
Lua 5.3.3,Fasta,2500000,10.658460855484009,2.4436430262908828e-06,1.0415988688608012e-05
Lua 5.3.3,Fasta,2500000,10.637578010559082,2.441769001017444e-06,1.0408000686334239e-05
Lua 5.3.3,Fasta,2500000,10.621526002883911,2.437813546377844e-06,1.0391140625211926e-05
Lua 5.3.3,Fasta,2500000,10.607439041137695,2.4290118565876187e-06,1.0353623565514881e-05
Lua 5.3.3,Fasta,2500000,10.608914852142334,2.499787290373906e-06,1.0655302701877223e-05
Lua 5.3.3,Fasta,2500000,10.572794198989868,2.410695977339984e-06,1.027555242786805e-05
Lua 5.3.3,Knucleotide,1000000,9.63248896598816,3.04518922270933e-06,1.2980069575283263e-05
Lua 5.3.3,Knucleotide,1000000,9.553385019302368,2.8611717013137194e-06,1.2195697880751558e-05
Lua 5.3.3,Knucleotide,1000000,9.17765998840332,1.6495883525580083e-06,7.031343545781242e-06
Lua 5.3.3,Knucleotide,1000000,9.11647081375122,1.6205132213112412e-06,6.907411271333694e-06
Lua 5.3.3,Knucleotide,1000000,9.128631830215454,1.624615714292535e-06,6.9248980809979964e-06
Lua 5.3.3,Knucleotide,1000000,9.109725952148438,1.605093185695554e-06,6.841683620108498e-06
Lua 5.3.3,Knucleotide,1000000,9.178893804550171,1.648395619153666e-06,7.026259539028009e-06
Lua 5.3.3,Knucleotide,1000000,9.141536951065063,1.626539807792089e-06,6.933099498271942e-06
Lua 5.3.3,Knucleotide,1000000,9.105915069580078,1.613145502679384e-06,6.876006490396129e-06
Lua 5.3.3,Knucleotide,1000000,9.134098768234253,1.6219624735848689e-06,6.913588685598639e-06
Lua 5.3.3,Mandelbrot,4000,18.2620530128479,6.50986895669534e-06,2.7748210637860828e-05
Lua 5.3.3,Mandelbrot,4000,18.28690814971924,6.5146140335584165e-06,2.776843645087878e-05
Lua 5.3.3,Mandelbrot,4000,18.55504608154297,1.0775140469884405e-05,4.5928861149099144e-05
Lua 5.3.3,Mandelbrot,4000,18.427561044692993,6.619483117567493e-06,2.8215439217269424e-05
Lua 5.3.3,Mandelbrot,4000,18.31611919403076,6.5537138032316405e-06,2.7935098583711516e-05
Lua 5.3.3,Mandelbrot,4000,18.319095849990845,6.535417483622045e-06,2.785711081870397e-05
Lua 5.3.3,Mandelbrot,4000,18.318140983581543,6.552218207995614e-06,2.792872363332245e-05
Lua 5.3.3,Mandelbrot,4000,18.26455307006836,6.5375822874550495e-06,2.786633825986253e-05
Lua 5.3.3,Mandelbrot,4000,18.30427098274231,6.488083334615605e-06,2.765534977777799e-05
Lua 5.3.3,Mandelbrot,4000,18.337990283966064,8.103766759948306e-06,3.454217412224081e-05
Lua 5.3.3,Nbody,5000000,18.597898960113525,1.0541776877120546e-05,4.493415262726943e-05
Lua 5.3.3,Nbody,5000000,17.84165120124817,6.100145092230143e-06,2.6001769323885437e-05
Lua 5.3.3,Nbody,5000000,18.105213165283203,6.4140392954920065e-06,2.7339738264282546e-05
Lua 5.3.3,Nbody,5000000,18.269811868667603,6.286972290307462e-06,2.6798117219613658e-05
Lua 5.3.3,Nbody,5000000,18.150262117385864,6.236638164271441e-06,2.658356882535087e-05
Lua 5.3.3,Nbody,5000000,18.17494511604309,6.2425944967499245e-06,2.660895759574572e-05
Lua 5.3.3,Nbody,5000000,17.670112133026123,5.977035924024929e-06,2.547701849502325e-05
Lua 5.3.3,Nbody,5000000,18.084600925445557,1.0103687942624722e-05,4.3066805663241285e-05
Lua 5.3.3,Nbody,5000000,18.471539974212646,6.530872976708166e-06,2.7837739931835066e-05
Lua 5.3.3,Nbody,5000000,17.80752921104431,6.080929828521997e-06,2.591986457459132e-05
Lua 5.3.3,Spectralnorm,4000,41.56453990936279,2.65304703254353e-05,0.00011308569862294196
Lua 5.3.3,Spectralnorm,4000,40.5557918548584,2.6047742125867903e-05,0.00011102807751696639
Lua 5.3.3,Spectralnorm,4000,41.64238405227661,3.0560375939967354e-05,0.0001302631058160199
Lua 5.3.3,Spectralnorm,4000,41.507482051849365,2.682486863608612e-05,0.00011434056663790678
Lua 5.3.3,Spectralnorm,4000,41.449453830718994,2.6514523245073626e-05,0.00011301772445205185
Lua 5.3.3,Spectralnorm,4000,41.81459903717041,3.4091213500579476e-05,0.00014531324353947903
Lua 5.3.3,Spectralnorm,4000,41.572932958602905,2.658499394054955e-05,0.0001133181046463185
Lua 5.3.3,Spectralnorm,4000,41.60344123840332,2.6523923680604856e-05,0.00011305779365573988
Lua 5.3.3,Spectralnorm,4000,41.51966619491577,3.210520252355323e-05,0.00013684790402401155
Lua 5.3.3,Spectralnorm,4000,40.337165117263794,2.6672799289056004e-05,0.00011369237351742717
Lua 5.3.4,BinaryTrees,16,8.588417053222656,1.2664528655916e-06,5.398234758814177e-06
Lua 5.3.4,BinaryTrees,16,8.560786962509155,1.250703237548718e-06,5.331102225224177e-06
Lua 5.3.4,BinaryTrees,16,8.539327144622803,1.236657679853149e-06,5.27123326379723e-06
Lua 5.3.4,BinaryTrees,16,8.553422212600708,1.2369618228170765e-06,5.272529668238428e-06
Lua 5.3.4,BinaryTrees,16,8.547827959060669,1.27931616395003e-06,5.453064359029134e-06
Lua 5.3.4,BinaryTrees,16,8.524560928344727,1.2260253807436508e-06,5.225913261625502e-06
Lua 5.3.4,BinaryTrees,16,8.55863094329834,1.2390925013152794e-06,5.28161165071196e-06
Lua 5.3.4,BinaryTrees,16,8.536364078521729,1.2378375833043225e-06,5.276262583083577e-06
Lua 5.3.4,BinaryTrees,16,8.530211210250854,1.2335866366676305e-06,5.258142992125617e-06
Lua 5.3.4,BinaryTrees,16,8.554424047470093,1.240990979548641e-06,5.289703883330027e-06
Lua 5.3.4,Fannkuch,11,47.38691306114197,2.607272207292668e-05,0.00011113455413536232
Lua 5.3.4,Fannkuch,11,47.18749022483826,2.1967844119382013e-05,9.363757856559754e-05
Lua 5.3.4,Fannkuch,11,47.17014980316162,2.209842247848078e-05,9.419416669926378e-05
Lua 5.3.4,Fannkuch,11,47.43761420249939,2.6049655130154665e-05,0.00011103623166665103
Lua 5.3.4,Fannkuch,11,47.18801808357239,2.200754187708062e-05,9.380678961267073e-05
Lua 5.3.4,Fannkuch,11,47.128937005996704,2.2055392351990054e-05,9.401075148436758e-05
Lua 5.3.4,Fannkuch,11,47.36517596244812,2.63686908597605e-05,0.00011239611627953582
Lua 5.3.4,Fannkuch,11,47.143929958343506,2.2270512614079858e-05,9.492769810566637e-05
Lua 5.3.4,Fannkuch,11,47.17168402671814,2.2071715234509195e-05,9.408032750584682e-05
Lua 5.3.4,Fannkuch,11,47.36357021331787,2.6098911255469188e-05,0.00011124618510035671
Lua 5.3.4,Fasta,2500000,10.643656969070435,2.3589387095782487e-06,1.0054937915126484e-05
Lua 5.3.4,Fasta,2500000,10.696171045303345,2.3616086755209873e-06,1.006631860156854e-05
Lua 5.3.4,Fasta,2500000,10.69644808769226,2.364498302022576e-06,1.0078635587573052e-05
Lua 5.3.4,Fasta,2500000,10.65559434890747,2.3482940919684995e-06,1.0009565405547619e-05
Lua 5.3.4,Fasta,2500000,10.679616928100586,2.3526537601042604e-06,1.0028148420128558e-05
Lua 5.3.4,Fasta,2500000,10.7001473903656,2.3827196845148295e-06,1.0156303934335711e-05
Lua 5.3.4,Fasta,2500000,10.702863931655884,2.383152414832253e-06,1.015814844028155e-05
Lua 5.3.4,Fasta,2500000,10.628140926361084,2.3441610435728892e-06,9.99194835392634e-06
Lua 5.3.4,Fasta,2500000,11.015275001525879,4.28594205774238e-06,1.8268758371485603e-05
Lua 5.3.4,Fasta,2500000,11.067902088165283,4.302703606615133e-06,1.8340204201168487e-05
Lua 5.3.4,Knucleotide,1000000,9.153133630752563,1.5687309960243394e-06,6.686690377546682e-06
Lua 5.3.4,Knucleotide,1000000,9.188124895095825,1.600610379302729e-06,6.822575730707909e-06
